term,estimate,std.error,statistic,p.value,dependent,Dependent_Variable,Window,Horizon,Retail_Flag
Item_1.03,8.346232022281645e-05,3.2875134859373695e-05,2.53876738695777,0.0111243766776843,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_1.04,1.138305397648493e-05,1.2739095709418351e-05,0.893552747866486,0.3715612388584046,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_1.05,-2.595712910813389e-05,3.5461809738733217e-05,-0.7319741800933013,0.4641843282239176,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_2.01,3.847296793330573e-06,1.835646378720836e-06,2.095881231771638,0.0360927292026569,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_2.02,5.522544133996175e-05,5.778597225650652e-07,95.56894032140046,0.0,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_2.03,-1.1851439292744346e-05,1.14614920911193e-06,-10.340223767136903,4.634605055460024e-25,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_2.04,-2.579203042753917e-05,7.529284222085559e-06,-3.4255620676244,0.0006135288531081625,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_2.05,2.371126483927346e-05,3.407967433008395e-06,6.957597249790107,3.4612602032734278e-12,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_2.06,-2.047204658471267e-06,6.222012019284796e-06,-0.3290261497608916,0.7421359231402651,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_3.01,-4.796789555559608e-06,3.04332089394256e-06,-1.5761694946816684,0.1149867482439598,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_3.02,1.571519642725354e-05,1.7101574170850908e-06,9.1893274094262,3.95308702313621e-20,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_3.03,5.773821354163637e-06,2.5508437416276145e-06,2.263494725270604,0.0236052104166277,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_4.01,-5.138410732394844e-06,2.9710208478476677e-06,-1.7295101567925129,0.0837178317425624,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_4.02,-1.133800008147462e-05,5.818738013023203e-06,-1.948532492114009,0.0513512822170877,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.01,3.915159843868556e-05,6.362495143396788e-06,6.153497575447018,7.579267210690244e-10,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.02,2.520366343528651e-06,5.389583179331243e-07,4.676365981685038,2.920034612307424e-06,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.03,6.298280323318484e-06,1.333350593927446e-06,4.723649092746572,2.316501380639247e-06,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.04,2.4911282776535966e-06,8.446753301046465e-06,0.2949213962890299,0.7680539269420951,lag_vol_2per,Total Volume,1 hour,Pre,Retail
Item_5.05,6.234751752785592e-06,6.100899343811228e-06,1.02193978320756,0.306809402856545,lag_vol_2per,Total Volume,1 hour,Pre,Retail
