term,estimate,std.error,statistic,p.value,dependent,Dependent_Variable,Window,Horizon,Retail_Flag
Item_8.01,0.0003217858299686669,9.551864519333295e-06,33.68827408694518,8.59790840361847e-249,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_9.01,0.00022089956846980805,9.15751802221852e-06,24.122209525970717,1.4625332350395674e-128,log_vol_33per,Total Volume,24 hours,Post,Retail
Item_1.01,0.000917423778704082,3.87624266680528e-05,23.667862349294136,7.7321804324267e-124,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_1.02,0.0004609934162687605,9.03480406628839e-05,5.102417416984918,3.353423891932767e-07,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_1.03,0.0082554423068336,0.0021860742212061,3.776377868029922,0.000159125573741574,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_1.04,-0.002302985072888,0.0009749404037878314,-2.362180358861386,0.0181678019266347,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_1.05,,,,,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.01,-3.356879937650236e-05,7.567063948591898e-05,-0.4436172286180948,0.6573193479155339,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.02,0.0014908234407675,1.8366533106577705e-05,81.17065055862996,0.0,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.03,-0.0010352846706502,5.1890963145397055e-05,-19.951155420826822,1.464924998767167e-88,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.04,0.0001235745126985127,0.00031281012185153744,0.3950464005674418,0.6928086448142483,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.05,0.0015883501889292,0.0001346079395165886,11.79982543848009,3.911312465729588e-32,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_2.06,0.0002750127303521239,0.0002587501659541143,1.0628504501167877,0.2878497777650812,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_3.01,0.0005359290068061145,0.00016622261626769545,3.224164189204076,0.0012634095843199,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_3.02,0.0012695478857894,8.379227608814616e-05,15.151132599070484,7.447683810004978e-52,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_3.03,0.0002606171289569716,0.00011822619399882356,2.204394137559439,0.0274966387032949,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_4.01,2.7887362265374968e-05,0.00018438487838097692,0.1512453868790365,0.8797821486644977,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_4.02,0.0009849790654998104,0.00026431325964474994,3.726559412205316,0.00019411138474764,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.01,0.0005478519770081967,0.0003211571377616633,1.705868911482104,0.0880324906617663,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.02,1.9635481257121256e-05,2.592889702321152e-05,0.7572817786866751,0.4488810658737786,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.03,0.00019798248704376532,6.622538810936855e-05,2.989525508205483,0.0027941114933687,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.04,-9.337688518481332e-05,0.00027494209618568325,-0.3396238207253314,0.7341398373359292,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.05,-0.0005941251782210799,0.0003634688865584465,-1.6345970733468638,0.1021335431044218,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.06,0.0017659331098359,0.0014188932931432,1.2445848594603397,0.2132843900350264,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.07,-3.479667122589895e-05,3.941172007630689e-05,-0.8829016129853625,0.3772894330778468,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_5.08,-0.0002441092848566716,0.0002551736388153753,-0.9566399021071724,0.3387490425205742,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_7.01,0.00013814120617492456,1.704100500401818e-05,8.106400188389804,5.214179354906198e-16,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_8.01,0.0005732672451371125,1.863543630122058e-05,30.762212157037865,8.404792261298995e-208,log_vol_66per,Total Volume,48 hours,Post,Retail
Item_9.01,0.00032356486164932934,1.7865022479861078e-05,18.1116403303762,2.5798028319197316e-73,log_vol_66per,Total Volume,48 hours,Post,Retail
