term,estimate,std.error,statistic,p.value,dependent,Dependent_Variable,Window,Horizon,Retail_Flag
Item_5.06,-0.0002780704544238845,6.015146157119901e-05,-4.62283786894759,3.785257329746074e-06,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_5.07,7.815026130186627e-05,4.22089212366709e-06,18.515105103887304,1.5600768587991333e-76,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_5.08,-5.2579828764001e-05,3.780315405898855e-05,-1.3908847045395931,0.1642603927674946,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_7.01,-7.297801622385952e-06,2.930605938699856e-06,-2.49020229093768,0.0127670411158618,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_8.01,8.420306176199472e-05,2.9954029433670134e-06,28.110762843594397,7.240144803102441e-174,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_9.01,5.882217589501002e-05,2.8379467414517803e-06,20.727018952060725,1.976921782157988e-95,lag_vol_2per,Total Volume,1 hour,Pre,Not Retail
Item_1.01,0.0001236149304167297,4.691047532873141e-06,26.351242350558504,4.968924482250884e-153,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_1.02,3.5349013720922215e-05,1.1149522764603185e-05,3.1704508315948807,0.0015220260459491,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_1.03,0.0007956346186149854,0.00011807837983227006,6.738190511634574,1.6037150591024496e-11,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_1.04,-7.946491147882724e-05,7.567383302087951e-05,-1.0500976137537756,0.2936732366005669,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_1.05,6.338222788265002e-05,0.0001971185073936523,0.3215437693837321,0.7477983488169486,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_2.01,-8.673653596967084e-06,1.0268234058795133e-05,-0.8447074294666832,0.3982742110329783,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_2.02,0.0002043872806225613,3.1140179187693754e-06,65.6345871970232,0.0,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_2.03,-0.00017097884092889465,6.449851574019021e-06,-26.508957449133145,7.644660544733982e-155,log_vol_2per,Total Volume,1 hour,Post,Not Retail
Item_2.04,-1.100415841853681e-05,4.074738339595883e-05,-0.2700580381224715,0.7871156039467091,log_vol_2per,Total Volume,1 hour,Post,Not Retail
